rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,ride_length,day_of_the week,,,
docked_bike,17-04-2020 19:45,17-04-2020 19:56,Avers Ave & Belmont Ave,496,Milwaukee Ave & Cuyler Ave,589,41.9394,-87.7236,41.9545,-87.7496,member,00:11:39,6,,,
docked_bike,10-04-2020 13:19,10-04-2020 13:32,Avers Ave & Belmont Ave,496,Milwaukee Ave & Cuyler Ave,589,41.9394,-87.7236,41.9545,-87.7496,member,00:13:19,6,,,
docked_bike,21-04-2020 13:01,21-04-2020 13:15,Avers Ave & Belmont Ave,496,Milwaukee Ave & Cuyler Ave,589,41.9394,-87.7236,41.9545,-87.7496,member,00:13:29,3,,,
docked_bike,11-04-2020 13:32,11-04-2020 17:13,Monticello Ave & Irving Park Rd,484,Milwaukee Ave & Cuyler Ave,589,41.954,-87.7191,41.9545,-87.7496,member,03:41:35,7,,,
docked_bike,24-04-2020 12:45,24-04-2020 13:20,Monticello Ave & Irving Park Rd,484,Milwaukee Ave & Cuyler Ave,589,41.954,-87.7191,41.9545,-87.7496,member,00:34:46,6,,,
docked_bike,26-04-2020 11:32,26-04-2020 11:52,Central Park Ave & Elbridge Ave,500,Milwaukee Ave & Cuyler Ave,589,41.9353,-87.7169,41.9545,-87.7496,member,00:20:07,1,,,
docked_bike,02-04-2020 12:23,02-04-2020 12:37,Central Park Ave & Elbridge Ave,500,Milwaukee Ave & Cuyler Ave,589,41.9353,-87.7169,41.9545,-87.7496,member,00:13:50,5,,,
docked_bike,12-04-2020 06:15,12-04-2020 06:31,Christiana Ave & Lawrence Ave,474,Milwaukee Ave & Cuyler Ave,589,41.9684,-87.7118,41.9545,-87.7496,member,00:16:20,1,,,
docked_bike,26-04-2020 05:34,26-04-2020 05:51,Christiana Ave & Lawrence Ave,474,Milwaukee Ave & Cuyler Ave,589,41.9684,-87.7118,41.9545,-87.7496,member,00:17:05,1,,,
docked_bike,15-04-2020 15:34,15-04-2020 15:54,Kedzie Ave & Milwaukee Ave,260,Milwaukee Ave & Cuyler Ave,589,41.9296,-87.7079,41.9545,-87.7496,member,00:19:24,4,,,
docked_bike,27-04-2020 08:15,27-04-2020 08:47,Western Ave & Leland Ave,239,Milwaukee Ave & Cuyler Ave,589,41.9665,-87.6884,41.9545,-87.7496,member,00:32:35,2,,,
docked_bike,21-04-2020 06:02,21-04-2020 06:27,Western Ave & Leland Ave,239,Milwaukee Ave & Cuyler Ave,589,41.9665,-87.6884,41.9545,-87.7496,member,00:24:58,3,,,
docked_bike,28-04-2020 05:33,28-04-2020 06:00,Western Ave & Leland Ave,239,Milwaukee Ave & Cuyler Ave,589,41.9665,-87.6884,41.9545,-87.7496,member,00:26:51,3,,,
docked_bike,04-04-2020 14:44,04-04-2020 15:06,Leavitt St & Addison St,492,Milwaukee Ave & Cuyler Ave,589,41.9467,-87.6834,41.9545,-87.7496,member,00:21:28,7,,,
docked_bike,17-04-2020 08:14,17-04-2020 08:49,Leavitt St & North Ave,213,Milwaukee Ave & Cuyler Ave,589,41.9102,-87.6823,41.9545,-87.7496,member,00:34:34,6,,,
docked_bike,17-04-2020 08:14,17-04-2020 08:49,Leavitt St & North Ave,213,Milwaukee Ave & Cuyler Ave,589,41.9102,-87.6823,41.9545,-87.7496,member,00:35:18,6,,,
docked_bike,12-04-2020 18:26,12-04-2020 18:55,Damen Ave & Cortland St,219,Milwaukee Ave & Cuyler Ave,589,41.916,-87.6773,41.9545,-87.7496,member,00:28:51,1,,,
docked_bike,23-04-2020 14:00,23-04-2020 14:43,Clark St & Bryn Mawr Ave,460,Milwaukee Ave & Cuyler Ave,589,41.9836,-87.6692,41.9545,-87.7496,member,00:42:35,5,,,
docked_bike,22-04-2020 08:22,22-04-2020 09:05,Southport Ave & Wellington Ave,153,Milwaukee Ave & Cuyler Ave,589,41.9357,-87.6636,41.9545,-87.7496,casual,00:43:50,4,,,
docked_bike,11-04-2020 14:04,11-04-2020 14:39,Carpenter St & Huron St,92,Milwaukee Ave & Cuyler Ave,589,41.8946,-87.6534,41.9545,-87.7496,member,00:35:16,7,,,
docked_bike,21-04-2020 16:52,21-04-2020 17:30,Clarendon Ave & Gordon Ter,312,Milwaukee Ave & Cuyler Ave,589,41.9579,-87.6495,41.9545,-87.7496,casual,00:38:21,3,,,
docked_bike,10-04-2020 00:41,10-04-2020 01:11,Central Park Ave & Ogden Ave,438,Cicero Ave & Flournoy St,538,41.8542,-87.7154,41.8721,-87.7466,member,00:30:17,6,,,
docked_bike,30-04-2020 01:25,30-04-2020 02:08,Central Park Ave & Ogden Ave,438,Cicero Ave & Flournoy St,538,41.8542,-87.7154,41.8721,-87.7466,member,00:43:21,5,,,
docked_bike,21-04-2020 18:29,21-04-2020 18:44,Latrobe Ave & Chicago Ave,642,Cicero Ave & Quincy St,539,41.8947,-87.7569,41.8776,-87.7454,casual,00:15:07,3,,,
docked_bike,28-04-2020 20:39,28-04-2020 23:23,Cicero Ave & Quincy St,539,Cicero Ave & Quincy St,539,41.8776,-87.7454,41.8776,-87.7454,casual,02:44:04,3,,,
docked_bike,29-04-2020 08:26,29-04-2020 09:27,Cicero Ave & Quincy St,539,Cicero Ave & Quincy St,539,41.8776,-87.7454,41.8776,-87.7454,casual,01:00:58,4,,,
docked_bike,29-04-2020 19:41,29-04-2020 19:46,Cicero Ave & Quincy St,539,Cicero Ave & Quincy St,539,41.8776,-87.7454,41.8776,-87.7454,casual,00:05:03,4,,,
docked_bike,20-04-2020 19:45,20-04-2020 19:45,Cicero Ave & Quincy St,539,Cicero Ave & Quincy St,539,41.8776,-87.7454,41.8776,-87.7454,member,00:00:07,2,,,
docked_bike,02-04-2020 13:45,02-04-2020 14:02,Karlov Ave & Madison St,534,Cicero Ave & Quincy St,539,41.8809,-87.7279,41.8776,-87.7454,member,00:16:54,5,,,
docked_bike,12-04-2020 15:24,12-04-2020 17:09,State St & Harrison St,5,Cicero Ave & Quincy St,539,41.8741,-87.6277,41.8776,-87.7454,casual,01:45:29,1,,,
docked_bike,11-04-2020 19:07,11-04-2020 19:14,Milwaukee Ave & Cuyler Ave,589,Knox Ave & Montrose Ave,592,41.9545,-87.7496,41.9606,-87.7454,member,00:06:56,7,,,
docked_bike,02-04-2020 16:58,02-04-2020 17:03,Milwaukee Ave & Cuyler Ave,589,Knox Ave & Montrose Ave,592,41.9545,-87.7496,41.9606,-87.7454,member,00:04:10,5,,,
docked_bike,11-04-2020 19:08,11-04-2020 19:14,Milwaukee Ave & Cuyler Ave,589,Knox Ave & Montrose Ave,592,41.9545,-87.7496,41.9606,-87.7454,member,00:06:39,7,,,
docked_bike,26-04-2020 06:26,26-04-2020 06:31,Milwaukee Ave & Cuyler Ave,589,Knox Ave & Montrose Ave,592,41.9545,-87.7496,41.9606,-87.7454,member,00:04:58,1,,,
docked_bike,19-04-2020 18:08,19-04-2020 19:27,Knox Ave & Montrose Ave,592,Knox Ave & Montrose Ave,592,41.9606,-87.7454,41.9606,-87.7454,casual,01:18:38,1,,,
docked_bike,07-04-2020 10:59,07-04-2020 12:21,Knox Ave & Montrose Ave,592,Knox Ave & Montrose Ave,592,41.9606,-87.7454,41.9606,-87.7454,casual,01:21:53,3,,,
docked_bike,19-04-2020 18:07,19-04-2020 19:27,Knox Ave & Montrose Ave,592,Knox Ave & Montrose Ave,592,41.9606,-87.7454,41.9606,-87.7454,casual,01:20:25,1,,,
docked_bike,19-04-2020 09:22,19-04-2020 10:08,Knox Ave & Montrose Ave,592,Knox Ave & Montrose Ave,592,41.9606,-87.7454,41.9606,-87.7454,casual,00:45:57,1,,,
docked_bike,19-04-2020 18:05,19-04-2020 19:27,Knox Ave & Montrose Ave,592,Knox Ave & Montrose Ave,592,41.9606,-87.7454,41.9606,-87.7454,casual,01:21:40,1,,,
docked_bike,15-04-2020 18:41,15-04-2020 18:51,Kilbourn Ave & Milwaukee Ave,591,Knox Ave & Montrose Ave,592,41.9488,-87.74,41.9606,-87.7454,member,00:09:49,4,,,
docked_bike,11-04-2020 12:18,11-04-2020 12:23,Kildare Ave & Montrose Ave,630,Knox Ave & Montrose Ave,592,41.9611,-87.7357,41.9606,-87.7454,casual,00:05:07,7,,,
docked_bike,25-04-2020 12:06,25-04-2020 12:12,Kildare Ave & Montrose Ave,630,Knox Ave & Montrose Ave,592,41.9611,-87.7357,41.9606,-87.7454,casual,00:05:44,7,,,
docked_bike,05-04-2020 14:52,05-04-2020 15:23,Ravenswood Ave & Berteau Ave,314,Knox Ave & Montrose Ave,592,41.9579,-87.6736,41.9606,-87.7454,casual,00:30:43,1,,,
docked_bike,16-04-2020 07:46,16-04-2020 08:21,Broadway & Wilson Ave,293,Knox Ave & Montrose Ave,592,41.9652,-87.6581,41.9606,-87.7454,casual,00:35:03,5,,,
docked_bike,30-04-2020 02:44,30-04-2020 03:01,Latrobe Ave & Chicago Ave,642,Cicero Ave & Lake St,529,41.8947,-87.7569,41.8868,-87.7453,member,00:17:52,5,,,
docked_bike,03-04-2020 13:29,03-04-2020 13:34,Laramie Ave & Kinzie St,530,Cicero Ave & Lake St,529,41.8878,-87.7555,41.8868,-87.7453,member,00:04:58,6,,,
docked_bike,28-04-2020 11:06,28-04-2020 11:14,Cicero Ave & Quincy St,539,Cicero Ave & Lake St,529,41.8776,-87.7454,41.8868,-87.7453,casual,00:08:21,3,,,
docked_bike,26-04-2020 11:30,26-04-2020 11:39,Cicero Ave & Quincy St,539,Cicero Ave & Lake St,529,41.8776,-87.7454,41.8868,-87.7453,casual,00:09:05,1,,,
docked_bike,30-04-2020 03:30,30-04-2020 04:09,Cicero Ave & Lake St,529,Cicero Ave & Lake St,529,41.8868,-87.7453,41.8868,-87.7453,member,00:38:37,5,,,
docked_bike,30-04-2020 03:02,30-04-2020 03:30,Cicero Ave & Lake St,529,Cicero Ave & Lake St,529,41.8868,-87.7453,41.8868,-87.7453,member,00:28:12,5,,,
docked_bike,19-04-2020 14:10,19-04-2020 14:10,Cicero Ave & Lake St,529,Cicero Ave & Lake St,529,41.8868,-87.7453,41.8868,-87.7453,member,00:00:22,1,,,
docked_bike,07-04-2020 16:18,07-04-2020 17:16,Karlov Ave & Madison St,534,Cicero Ave & Lake St,529,41.8809,-87.7279,41.8868,-87.7453,casual,00:58:50,3,,,
docked_bike,02-04-2020 18:53,02-04-2020 18:59,Pulaski Rd & Lake St,528,Cicero Ave & Lake St,529,41.8854,-87.7265,41.8868,-87.7453,member,00:06:22,5,,,
docked_bike,19-04-2020 13:30,19-04-2020 14:06,Western Ave & Walton St,374,Cicero Ave & Lake St,529,41.8984,-87.6866,41.8868,-87.7453,member,00:35:52,1,,,
docked_bike,26-04-2020 12:33,26-04-2020 17:26,Milwaukee Ave & Cuyler Ave,589,Kilbourn Ave & Irving Park Rd,590,41.9545,-87.7496,41.9537,-87.7406,casual,04:52:49,1,,,
docked_bike,01-04-2020 16:55,01-04-2020 17:48,Kilbourn Ave & Irving Park Rd,590,Kilbourn Ave & Irving Park Rd,590,41.9537,-87.7406,41.9537,-87.7406,casual,00:52:48,4,,,
docked_bike,28-04-2020 15:40,28-04-2020 16:42,Kilbourn Ave & Irving Park Rd,590,Kilbourn Ave & Irving Park Rd,590,41.9537,-87.7406,41.9537,-87.7406,casual,01:01:39,3,,,
docked_bike,01-04-2020 16:54,01-04-2020 17:48,Kilbourn Ave & Irving Park Rd,590,Kilbourn Ave & Irving Park Rd,590,41.9537,-87.7406,41.9537,-87.7406,casual,00:53:32,4,,,
docked_bike,09-04-2020 14:12,09-04-2020 15:21,Kilbourn Ave & Irving Park Rd,590,Kilbourn Ave & Irving Park Rd,590,41.9537,-87.7406,41.9537,-87.7406,casual,01:09:31,5,,,
docked_bike,09-04-2020 14:07,09-04-2020 15:21,Kilbourn Ave & Irving Park Rd,590,Kilbourn Ave & Irving Park Rd,590,41.9537,-87.7406,41.9537,-87.7406,casual,01:13:37,5,,,
docked_bike,28-04-2020 15:40,28-04-2020 16:42,Kilbourn Ave & Irving Park Rd,590,Kilbourn Ave & Irving Park Rd,590,41.9537,-87.7406,41.9537,-87.7406,casual,01:01:57,3,,,
docked_bike,28-04-2020 13:53,28-04-2020 14:06,Central Park Ave & Elbridge Ave,500,Kilbourn Ave & Irving Park Rd,590,41.9353,-87.7169,41.9537,-87.7406,member,00:12:59,3,,,
docked_bike,27-04-2020 13:19,27-04-2020 13:43,Troy St & Elston Ave,490,Kilbourn Ave & Irving Park Rd,590,41.9452,-87.7067,41.9537,-87.7406,casual,00:23:16,2,,,
docked_bike,10-04-2020 15:58,10-04-2020 16:23,Clark St & Montrose Ave,234,Kilbourn Ave & Irving Park Rd,590,41.9616,-87.666,41.9537,-87.7406,member,00:25:00,6,,,
docked_bike,26-04-2020 16:39,26-04-2020 17:26,Southport Ave & Clark St,292,Kilbourn Ave & Irving Park Rd,590,41.9571,-87.6642,41.9537,-87.7406,casual,00:47:11,1,,,
docked_bike,11-04-2020 16:17,11-04-2020 16:20,Milwaukee Ave & Cuyler Ave,589,Kilbourn Ave & Milwaukee Ave,591,41.9545,-87.7496,41.9488,-87.74,member,00:03:49,7,,,
docked_bike,11-04-2020 14:42,11-04-2020 15:49,Milwaukee Ave & Cuyler Ave,589,Kilbourn Ave & Milwaukee Ave,591,41.9545,-87.7496,41.9488,-87.74,member,01:06:33,7,,,
docked_bike,01-04-2020 16:49,01-04-2020 16:53,Milwaukee Ave & Cuyler Ave,589,Kilbourn Ave & Milwaukee Ave,591,41.9545,-87.7496,41.9488,-87.74,member,00:03:54,4,,,
docked_bike,05-04-2020 13:15,05-04-2020 14:01,Kilbourn Ave & Milwaukee Ave,591,Kilbourn Ave & Milwaukee Ave,591,41.9488,-87.74,41.9488,-87.74,casual,00:46:09,1,,,
docked_bike,05-04-2020 13:15,05-04-2020 14:01,Kilbourn Ave & Milwaukee Ave,591,Kilbourn Ave & Milwaukee Ave,591,41.9488,-87.74,41.9488,-87.74,casual,00:46:17,1,,,
docked_bike,26-04-2020 18:26,26-04-2020 18:26,Kilbourn Ave & Milwaukee Ave,591,Kilbourn Ave & Milwaukee Ave,591,41.9488,-87.74,41.9488,-87.74,member,00:00:19,1,,,
docked_bike,19-04-2020 13:52,19-04-2020 14:39,Kilbourn Ave & Milwaukee Ave,591,Kilbourn Ave & Milwaukee Ave,591,41.9488,-87.74,41.9488,-87.74,casual,00:47:02,1,,,
docked_bike,19-04-2020 13:52,19-04-2020 14:39,Kilbourn Ave & Milwaukee Ave,591,Kilbourn Ave & Milwaukee Ave,591,41.9488,-87.74,41.9488,-87.74,casual,00:47:07,1,,,
docked_bike,23-04-2020 16:35,23-04-2020 16:38,Pulaski Rd & Eddy St (Temp),488,Kilbourn Ave & Milwaukee Ave,591,41.9463,-87.731,41.9488,-87.74,member,00:03:23,5,,,
docked_bike,11-04-2020 17:03,11-04-2020 17:11,Avers Ave & Belmont Ave,496,Kilbourn Ave & Milwaukee Ave,591,41.9394,-87.7236,41.9488,-87.74,member,00:07:36,7,,,
docked_bike,15-04-2020 18:34,15-04-2020 18:41,Avers Ave & Belmont Ave,496,Kilbourn Ave & Milwaukee Ave,591,41.9394,-87.7236,41.9488,-87.74,member,00:07:06,4,,,
docked_bike,27-04-2020 15:18,27-04-2020 15:27,Avers Ave & Belmont Ave,496,Kilbourn Ave & Milwaukee Ave,591,41.9394,-87.7236,41.9488,-87.74,casual,00:09:26,2,,,
docked_bike,11-04-2020 17:04,11-04-2020 17:11,Avers Ave & Belmont Ave,496,Kilbourn Ave & Milwaukee Ave,591,41.9394,-87.7236,41.9488,-87.74,member,00:07:47,7,,,
docked_bike,17-04-2020 14:57,17-04-2020 15:07,Avers Ave & Belmont Ave,496,Kilbourn Ave & Milwaukee Ave,591,41.9394,-87.7236,41.9488,-87.74,casual,00:10:00,6,,,
docked_bike,06-04-2020 10:31,06-04-2020 10:42,Drake Ave & Addison St,489,Kilbourn Ave & Milwaukee Ave,591,41.9473,-87.7176,41.9488,-87.74,casual,00:11:10,2,,,
docked_bike,05-04-2020 12:50,05-04-2020 13:02,Central Park Ave & Elbridge Ave,500,Kilbourn Ave & Milwaukee Ave,591,41.9353,-87.7169,41.9488,-87.74,member,00:12:00,1,,,
docked_bike,08-04-2020 15:55,08-04-2020 16:25,Drake Ave & Fullerton Ave,503,Kilbourn Ave & Milwaukee Ave,591,41.9244,-87.7154,41.9488,-87.74,casual,00:30:04,4,,,
docked_bike,27-04-2020 15:10,27-04-2020 15:36,Albany Ave & Montrose Ave,480,Kilbourn Ave & Milwaukee Ave,591,41.961,-87.7059,41.9488,-87.74,casual,00:26:21,2,,,
docked_bike,04-04-2020 16:29,04-04-2020 16:49,California Ave & Altgeld St,502,Kilbourn Ave & Milwaukee Ave,591,41.9267,-87.6977,41.9488,-87.74,casual,00:20:29,7,,,
docked_bike,03-04-2020 17:39,03-04-2020 18:11,California Ave & Milwaukee Ave,123,Kilbourn Ave & Milwaukee Ave,591,41.9227,-87.6972,41.9488,-87.74,member,00:32:24,6,,,
docked_bike,03-04-2020 17:39,03-04-2020 18:11,California Ave & Milwaukee Ave,123,Kilbourn Ave & Milwaukee Ave,591,41.9227,-87.6972,41.9488,-87.74,member,00:32:23,6,,,
docked_bike,26-04-2020 18:03,26-04-2020 18:25,Seeley Ave & Roscoe St,308,Kilbourn Ave & Milwaukee Ave,591,41.9434,-87.6796,41.9488,-87.74,member,00:22:39,1,,,
docked_bike,22-04-2020 09:40,22-04-2020 10:20,Noble St & Milwaukee Ave,29,Kilbourn Ave & Milwaukee Ave,591,41.9007,-87.6626,41.9488,-87.74,casual,00:40:09,4,,,
docked_bike,18-04-2020 14:51,18-04-2020 15:29,Noble St & Milwaukee Ave,29,Kilbourn Ave & Milwaukee Ave,591,41.9007,-87.6626,41.9488,-87.74,member,00:38:06,7,,,
docked_bike,22-04-2020 09:44,22-04-2020 10:20,Noble St & Milwaukee Ave,29,Kilbourn Ave & Milwaukee Ave,591,41.9007,-87.6626,41.9488,-87.74,casual,00:36:21,4,,,
docked_bike,09-04-2020 08:20,09-04-2020 08:48,Sheffield Ave & Waveland Ave,114,Kilbourn Ave & Milwaukee Ave,591,41.9494,-87.6545,41.9488,-87.74,member,00:28:13,5,,,
docked_bike,23-04-2020 10:13,23-04-2020 10:41,Wilton Ave & Belmont Ave,117,Kilbourn Ave & Milwaukee Ave,591,41.9402,-87.653,41.9488,-87.74,member,00:28:22,5,,,
docked_bike,29-04-2020 10:24,29-04-2020 10:51,Broadway & Sheridan Rd,256,Kilbourn Ave & Milwaukee Ave,591,41.9528,-87.65,41.9488,-87.74,member,00:27:14,4,,,
docked_bike,21-04-2020 10:12,21-04-2020 10:48,Broadway & Sheridan Rd,256,Kilbourn Ave & Milwaukee Ave,591,41.9528,-87.65,41.9488,-87.74,member,00:36:03,3,,,
docked_bike,14-04-2020 10:19,14-04-2020 10:49,Broadway & Sheridan Rd,256,Kilbourn Ave & Milwaukee Ave,591,41.9528,-87.65,41.9488,-87.74,member,00:30:37,3,,,
docked_bike,22-04-2020 10:21,22-04-2020 10:48,Broadway & Sheridan Rd,256,Kilbourn Ave & Milwaukee Ave,591,41.9528,-87.65,41.9488,-87.74,member,00:27:13,4,,,
docked_bike,11-04-2020 08:18,11-04-2020 08:46,Broadway & Sheridan Rd,256,Kilbourn Ave & Milwaukee Ave,591,41.9528,-87.65,41.9488,-87.74,member,00:27:37,7,,,
docked_bike,04-04-2020 08:20,04-04-2020 08:47,Broadway & Sheridan Rd,256,Kilbourn Ave & Milwaukee Ave,591,41.9528,-87.65,41.9488,-87.74,member,00:27:12,7,,,
docked_bike,28-04-2020 10:23,28-04-2020 10:48,Broadway & Sheridan Rd,256,Kilbourn Ave & Milwaukee Ave,591,41.9528,-87.65,41.9488,-87.74,member,00:25:01,3,,,
docked_bike,30-04-2020 08:23,30-04-2020 08:49,Broadway & Sheridan Rd,256,Kilbourn Ave & Milwaukee Ave,591,41.9528,-87.65,41.9488,-87.74,member,00:25:52,5,,,
docked_bike,15-04-2020 10:15,15-04-2020 10:50,Broadway & Sheridan Rd,256,Kilbourn Ave & Milwaukee Ave,591,41.9528,-87.65,41.9488,-87.74,member,00:35:17,4,,,
docked_bike,02-04-2020 08:15,02-04-2020 08:41,Broadway & Sheridan Rd,256,Kilbourn Ave & Milwaukee Ave,591,41.9528,-87.65,41.9488,-87.74,member,00:26:18,5,,,
docked_bike,28-04-2020 08:25,28-04-2020 09:20,Kostner Ave & Adams St,545,Kostner Ave & Adams St,545,41.8779,-87.7357,41.8779,-87.7357,member,00:54:20,3,,,
docked_bike,20-04-2020 02:15,20-04-2020 02:45,Central Park Ave & Ogden Ave,438,Kostner Ave & Adams St,545,41.8542,-87.7154,41.8779,-87.7357,member,00:29:41,2,,,
docked_bike,07-04-2020 10:57,07-04-2020 12:14,Knox Ave & Montrose Ave,592,Kildare Ave & Montrose Ave,630,41.9606,-87.7454,41.9611,-87.7357,casual,01:17:01,3,,,
docked_bike,03-04-2020 16:54,03-04-2020 18:30,Knox Ave & Montrose Ave,592,Kildare Ave & Montrose Ave,630,41.9606,-87.7454,41.9611,-87.7357,casual,01:36:47,6,,,
docked_bike,03-04-2020 16:59,03-04-2020 18:30,Knox Ave & Montrose Ave,592,Kildare Ave & Montrose Ave,630,41.9606,-87.7454,41.9611,-87.7357,casual,01:31:57,6,,,
docked_bike,13-04-2020 13:54,13-04-2020 14:04,Kilbourn Ave & Irving Park Rd,590,Kildare Ave & Montrose Ave,630,41.9537,-87.7406,41.9611,-87.7357,casual,00:10:05,2,,,
docked_bike,07-04-2020 11:32,07-04-2020 12:56,Kildare Ave & Montrose Ave,630,Kildare Ave & Montrose Ave,630,41.9611,-87.7357,41.9611,-87.7357,casual,01:23:23,3,,,
docked_bike,07-04-2020 14:30,07-04-2020 14:58,Kildare Ave & Montrose Ave,630,Kildare Ave & Montrose Ave,630,41.9611,-87.7357,41.9611,-87.7357,casual,00:27:27,3,,,
docked_bike,07-04-2020 11:27,07-04-2020 12:56,Kildare Ave & Montrose Ave,630,Kildare Ave & Montrose Ave,630,41.9611,-87.7357,41.9611,-87.7357,casual,01:28:17,3,,,
docked_bike,13-04-2020 14:53,13-04-2020 15:50,Kildare Ave & Montrose Ave,630,Kildare Ave & Montrose Ave,630,41.9611,-87.7357,41.9611,-87.7357,casual,00:56:56,2,,,
docked_bike,02-04-2020 14:17,02-04-2020 15:50,Kildare Ave & Montrose Ave,630,Kildare Ave & Montrose Ave,630,41.9611,-87.7357,41.9611,-87.7357,casual,01:32:27,5,,,
docked_bike,11-04-2020 16:33,11-04-2020 16:34,Kildare Ave & Montrose Ave,630,Kildare Ave & Montrose Ave,630,41.9611,-87.7357,41.9611,-87.7357,member,00:00:19,7,,,
docked_bike,23-04-2020 11:45,23-04-2020 12:04,Kildare Ave & Montrose Ave,630,Kildare Ave & Montrose Ave,630,41.9611,-87.7357,41.9611,-87.7357,casual,00:18:38,5,,,
docked_bike,05-04-2020 14:52,05-04-2020 15:21,Kildare Ave & Montrose Ave,630,Kildare Ave & Montrose Ave,630,41.9611,-87.7357,41.9611,-87.7357,member,00:29:06,1,,,
docked_bike,26-04-2020 15:51,26-04-2020 16:57,Kildare Ave & Montrose Ave,630,Kildare Ave & Montrose Ave,630,41.9611,-87.7357,41.9611,-87.7357,casual,01:05:40,1,,,
docked_bike,03-04-2020 16:40,03-04-2020 17:06,Kildare Ave & Montrose Ave,630,Kildare Ave & Montrose Ave,630,41.9611,-87.7357,41.9611,-87.7357,casual,00:25:35,6,,,
docked_bike,13-04-2020 14:53,13-04-2020 15:50,Kildare Ave & Montrose Ave,630,Kildare Ave & Montrose Ave,630,41.9611,-87.7357,41.9611,-87.7357,casual,00:57:03,2,,,
docked_bike,19-04-2020 12:28,19-04-2020 12:49,California Ave & Montrose Ave,481,Kildare Ave & Montrose Ave,630,41.9611,-87.6954,41.9611,-87.7357,member,00:21:11,1,,,
docked_bike,19-04-2020 12:28,19-04-2020 12:49,California Ave & Montrose Ave,481,Kildare Ave & Montrose Ave,630,41.9611,-87.6954,41.9611,-87.7357,member,00:21:12,1,,,
docked_bike,04-04-2020 13:46,04-04-2020 14:14,Winchester (Ravenswood) Ave & Balmoral Ave,462,Kildare Ave & Montrose Ave,630,41.9798,-87.6775,41.9611,-87.7357,member,00:28:32,7,,,
docked_bike,08-04-2020 15:02,08-04-2020 15:26,Southport Ave & Clybourn Ave,307,Kildare Ave & Montrose Ave,630,41.9208,-87.6637,41.9611,-87.7357,member,00:24:40,4,,,
docked_bike,21-04-2020 15:57,21-04-2020 16:25,Southport Ave & Clybourn Ave,307,Kildare Ave & Montrose Ave,630,41.9208,-87.6637,41.9611,-87.7357,member,00:28:13,3,,,
docked_bike,15-04-2020 15:56,15-04-2020 16:25,Southport Ave & Clybourn Ave,307,Kildare Ave & Montrose Ave,630,41.9208,-87.6637,41.9611,-87.7357,member,00:28:47,4,,,
docked_bike,03-04-2020 13:34,03-04-2020 13:39,Cicero Ave & Lake St,529,Kostner Ave & Lake St,536,41.8868,-87.7453,41.8859,-87.7354,member,00:04:51,6,,,
docked_bike,21-04-2020 18:52,21-04-2020 19:20,Avondale Ave & Irving Park Rd,483,Avondale Ave & Irving Park Rd,483,41.9534,-87.732,41.9534,-87.732,casual,00:27:36,3,,,
docked_bike,11-04-2020 14:26,11-04-2020 15:16,Avondale Ave & Irving Park Rd,483,Avondale Ave & Irving Park Rd,483,41.9534,-87.732,41.9534,-87.732,member,00:50:38,7,,,
docked_bike,29-04-2020 18:09,29-04-2020 18:09,Avondale Ave & Irving Park Rd,483,Avondale Ave & Irving Park Rd,483,41.9534,-87.732,41.9534,-87.732,member,00:00:03,4,,,
docked_bike,30-04-2020 18:02,30-04-2020 19:26,Avondale Ave & Irving Park Rd,483,Avondale Ave & Irving Park Rd,483,41.9534,-87.732,41.9534,-87.732,casual,01:23:54,5,,,
docked_bike,07-04-2020 15:21,07-04-2020 16:01,Avondale Ave & Irving Park Rd,483,Avondale Ave & Irving Park Rd,483,41.9534,-87.732,41.9534,-87.732,casual,00:40:29,3,,,
docked_bike,12-04-2020 11:54,12-04-2020 12:26,Pulaski Rd & Eddy St (Temp),488,Avondale Ave & Irving Park Rd,483,41.9463,-87.731,41.9534,-87.732,casual,00:32:03,1,,,
docked_bike,12-04-2020 11:57,12-04-2020 12:26,Pulaski Rd & Eddy St (Temp),488,Avondale Ave & Irving Park Rd,483,41.9463,-87.731,41.9534,-87.732,casual,00:29:12,1,,,
docked_bike,03-04-2020 16:21,03-04-2020 16:54,Keystone Ave & Montrose Ave,495,Avondale Ave & Irving Park Rd,483,41.9611,-87.729,41.9534,-87.732,member,00:33:28,6,,,
docked_bike,07-04-2020 18:17,07-04-2020 18:24,Monticello Ave & Irving Park Rd,484,Avondale Ave & Irving Park Rd,483,41.954,-87.7191,41.9534,-87.732,member,00:07:02,3,,,
docked_bike,18-04-2020 10:36,18-04-2020 10:43,Monticello Ave & Irving Park Rd,484,Avondale Ave & Irving Park Rd,483,41.954,-87.7191,41.9534,-87.732,member,00:07:02,7,,,
docked_bike,26-04-2020 09:48,26-04-2020 09:55,Monticello Ave & Irving Park Rd,484,Avondale Ave & Irving Park Rd,483,41.954,-87.7191,41.9534,-87.732,member,00:07:02,1,,,
docked_bike,11-04-2020 10:36,11-04-2020 10:43,Monticello Ave & Irving Park Rd,484,Avondale Ave & Irving Park Rd,483,41.954,-87.7191,41.9534,-87.732,member,00:07:36,7,,,
docked_bike,26-04-2020 09:48,26-04-2020 09:55,Monticello Ave & Irving Park Rd,484,Avondale Ave & Irving Park Rd,483,41.954,-87.7191,41.9534,-87.732,member,00:06:58,1,,,
